Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4rPJSqrov3zqGwXlemLBMw,"5KKpBU5eC2tJDzf0wmlRp2,12Zk1DFhCbHY6v3xep2ZjI",Escapism. - Sped Up,Escapism. (Sped Up),"RAYE,070 Shake",11/25/2022,239888,31,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-02T22:43:01Z,"uk contemporary r&b,uk pop,new jersey rap",0.435,0.768,6,-5.352,0,0.201,0.0857,0.000231,0.0918,0.378,107.588,4
3DmW6y7wTEYHJZlLo1r6XJ,4obzFoKoKRHIphyHzJ35G3,Shower,Shower,Becky G,4/23/2014,206166,79,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:01:53Z,"latin pop,latin viral pop,rap latina,reggaeton,trap latino,urbano latino",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
7JJmb5XwzOO8jgpou264Ml,7n2wHs1TKAczGzO7Dd2rGr,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,4/20/2017,199440,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:13:19Z,"canadian pop,pop,viral pop",0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,4
2GyA33q5rti5IxkMQemRDH,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF",I Know What You Did Last Summer,Handwritten,"Shawn Mendes,Camila Cabello",4/14/2015,223853,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:13:22Z,"canadian pop,pop,viral pop,dance pop",0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
1V6gIisPpYqgFeWbMLI0bA,6S2OmqARrzebs0tKUEyXyp,Heart Attack,Demi,Demi Lovato,1/1/2013,210840,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:13:29Z,"pop,post-teen pop",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,4
1XGmzt0PVuFgQYYnV2It7A,"04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop",Payphone,Overexposed Track By Track,"Maroon 5,Wiz Khalifa",1/1/2012,231173,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:13:32Z,"pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
2bT1PH7Cw3J9p3t7nlXCdh,7n2wHs1TKAczGzO7Dd2rGr,If I Can't Have You,Shawn Mendes (Deluxe),Shawn Mendes,6/19/2019,191466,75,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:13:33Z,"canadian pop,pop,viral pop",0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4
1OAh8uOEOvTDqkKFsKksCi,"0QHgL1lAIqAw0HtD7YldmP,5pKCCKE2ajJHZ9KAiaK11H,2EMAnMvWE2eb56ToJVfCWs",Wild Thoughts (feat. Rihanna),Grateful,"DJ Khaled,Rihanna,Bryson Tiller",6/22/2017,204173,77,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:14:16Z,"hip hop,miami hip hop,pop rap,rap,barbadian pop,pop,urban contemporary,kentucky hip hop,r&b",0.671,0.672,0,-3.094,0,0.0688,0.0329,0,0.118,0.632,97.979,4
2MDueMvPkUTpU6Xkmeinln,"7bXgB6jMjp9ATFy66eO08Z,0hCNtLu0JehylgoiP8L4Gh",Love More (feat. Nicki Minaj),X (Expanded Edition),"Chris Brown,Nicki Minaj",9/16/2014,189706,60,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:14:22Z,"pop rap,r&b,rap,hip pop,pop,queens hip hop",0.882,0.621,1,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,4
6DCZcSspjsKoFjzjrWoCdn,3TVXtAsR1Inumwj472S9r4,God's Plan,Scorpion,Drake,6/29/2018,198973,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:14:43Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
5Nm9ERjJZ5oyfXZTECKmRt,2wY79sveU1sp5g7SokKOiI,Stay With Me,In The Lonely Hour,Sam Smith,5/26/2014,172723,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:14:59Z,"pop,uk pop",0.418,0.42,0,-6.444,1,0.0414,0.588,0.0000639,0.11,0.184,84.094,4
0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02,Anti-Hero,Midnights,Taylor Swift,10/21/2022,200690,93,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:16:04Z,pop,0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4
4vjpLMyL3ZO6aphdYr8XYw,"5JZ7CnR6gTvEMKX4g70Amv,3WGpXCj9YhhfX11TToZcXP",i'm so tired...,~how i'm feeling~,"Lauv,Troye Sivan",3/6/2020,162586,7,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-03T06:23:47Z,"pop,australian pop,viral pop",0.576,0.736,11,-7.572,1,0.224,0.178,0,0.238,0.484,101.928,4
3jJ9djWzDlQnqDd7vTZs9K,59QZR94fPLVcOx2sWEk7xn,Mon Soleil - from Emily in Paris Soundtrack,Mon Soleil (from Emily in Paris Soundtrack),Ashley Park,12/22/2021,208694,63,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-13T12:38:25Z,,0.643,0.477,8,-8.261,1,0.0536,0.434,0,0.0843,0.14,93.003,4
3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,Beggin',Chosen,Måneskin,12/8/2017,211560,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T12:12:48Z,"indie rock italiano,italian pop,pop",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
0W6I02J9xcqK8MtSeosEXb,5cj0lLjcoR7YOSnhnX0Po5,Get Into It (Yuh),Planet Her,Doja Cat,6/25/2021,138293,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T12:12:57Z,"dance pop,pop",0.912,0.655,8,-6.029,0,0.162,0.315,0.0000339,0.0894,0.793,91.942,4
29m79w9xPMH4YCD6r8JSmV,"6LEG9Ld1aLImEFEVHdWNSB,5DHi2MeoRgAwPE0A0qwRMl,0OS0NZnK7TGIAWx8MkWNFN",Excuses,Excuses,"AP Dhillon,Gurinder Gill,Intense",7/24/2020,176232,81,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T12:13:06Z,"desi hip hop,desi pop,punjabi hip hop,punjabi pop",0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,4
60EFFQmSfrNMPUMGnfxBbO,53XhwfbYqKCa1cC15pYq2q,Levitate - From The Original Motion Picture “Passengers”,Levitate (From The Original Motion Picture “Passengers”),Imagine Dragons,11/29/2016,198173,51,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T12:13:13Z,"modern rock,pop,rock",0.403,0.682,11,-5.476,1,0.0351,0.0307,0,0.186,0.233,79.841,4
7ekGdD9l1YWFUngF9jVKcf,"4ehtJnVumNf6xzSCDk8aLB,4pADjHPWyrlAF0FA7joK2H",Days Like This,Days Like This,"Martin Jensen,Jay Sean",1/13/2023,146900,51,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T19:35:36Z,"danish electronic,pop dance,dance pop,pop,pop rap",0.744,0.854,0,-5.906,1,0.0588,0.205,0.0000237,0.085,0.553,120.955,4
1JpUv9JImr6BQheA0gKSME,"4pADjHPWyrlAF0FA7joK2H,0hCNtLu0JehylgoiP8L4Gh",2012 (It Ain't The End),White Wine Wasted,"Jay Sean,Nicki Minaj",3/6/2020,222200,32,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T19:39:14Z,"dance pop,pop,pop rap,hip pop,queens hip hop,rap",0.716,0.795,0,-2.708,1,0.0395,0.201,0,0.423,0.527,126.974,4
2W5acFzXf5FrktecuD30Or,2yEkZBBjhzKzt6LF5XMaFi,One Love,One Love,Blue,2002,207186,63,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-16T19:41:50Z,boy band,0.683,0.722,8,-4.039,0,0.0358,0.0243,0.000042,0.35,0.854,95.012,4
2WnAKZefdRHxtBEkRjFOHC,1uNFoZAHBGtllmzznpCI3s,Anyone,Justice,Justin Bieber,3/19/2021,190779,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-19T22:23:24Z,"canadian pop,pop",0.685,0.521,2,-8.285,1,0.0345,0.185,0.00000359,0.111,0.578,115.885,4
6RUKPb4LETWmmr3iAEQktW,"69GGBxA162lTqCwzJG5jLp,4gzpq5DPGxSnKTe4SA8HAU",Something Just Like This,Memories...Do Not Open,"The Chainsmokers,Coldplay",4/7/2017,247160,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-22T13:08:46Z,"electropop,pop,permanent wave",0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
2Ch7LmS7r2Gy2kc64wv3Bz,1Xyo4u8uXC1ZmMpatF05PJ,Die For You,Starboy,The Weeknd,11/25/2016,260252,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-22T13:08:57Z,"canadian contemporary r&b,canadian pop,pop",0.582,0.525,1,-7.163,0,0.0627,0.111,0,0.134,0.51,133.249,4
4hyVrAsoKKjxAvQjPRt0ai,2ISiyx4DLCMAMBCvPesCoq,Love Your Voice,Список твоих мыслей,JONY,6/21/2019,150329,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-24T18:44:05Z,"russian dance,russian pop",0.608,0.83,9,-5.396,0,0.0956,0.597,0.0000034,0.118,0.211,91.088,4
6sqCADBVh0fo4vJSv4wMKr,4m0eQpwwsV0XZITCzWOnfm,Find A Way,Find A Way,West Collins,3/22/2023,204628,21,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-03-26T01:10:30Z,,0.499,0.602,1,-6.839,1,0.0302,0.346,0,0.0372,0.34,127.984,4
0NapkeC45rszeuSgbvcjx4,"5NHm4TU5Twz7owibYxJfFU,4Rxn7Im3LGfyRkY2FlHhWi",Maan Meri Jaan (Afterlife),Maan Meri Jaan (Afterlife),"King,Nick Jonas",3/10/2023,186998,70,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-01T15:47:31Z,"desi hip hop,desi pop,hindi hip hop,dance pop,pop",0.67,0.533,6,-8.04,0,0.0684,0.0403,0,0.0938,0.339,95.991,4
1ZiReD9pPTttQWwSoYqdyH,0kTAB5SUakX286t6K7J3QR,Aankhon Se Batana,Aankhon Se Batana,Dikshant,4/12/2022,221271,74,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-01T15:48:31Z,"desi pop,indian singer-songwriter",0.544,0.307,10,-11.361,1,0.0334,0.791,0,0.11,0.335,177.808,4
0YLSjVxSb5FT1Bo8Tnxr8j,"72beYOeW2sb2yfcS4JsRvb,2CkrXQPoBz8jTQ3u0ZeLPh",Baaraat,Baaraat,"Ritviz,Nucleya",9/25/2021,222096,61,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-01T15:52:05Z,"desi hip hop,desi pop,hindi indie,indian edm,hindi hip hop,indian indie",0.678,0.449,4,-9.379,0,0.0869,0.477,0,0.536,0.606,100.033,4
3dBnKADF2MmLXM9IopV9Bt,"19jx3wc1iRshvEKMvzZc1X,5mUENA9ewpJd5z9KuwOKrd",Pink Blue,Pink Blue,"Tsumyoki,Bharg",4/7/2022,205714,54,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-01T15:57:16Z,"desi hip hop,goa hip hop,hindi hip hop",0.746,0.615,4,-7.634,1,0.0391,0.392,0,0.0973,0.473,126.03,4
72gv4zhNvRVdQA0eOenCal,"6MDME20pz9RveH9rEXvrOM,1Xylc3o4UrD53lo9CvFvVg",Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),"Clean Bandit,Zara Larsson",11/30/2018,212733,79,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-03T12:31:07Z,"pop,uk dance,uk funky,scandipop,swedish electropop,swedish pop",0.715,0.605,0,-5.128,0,0.0428,0.239,0.0000141,0.189,0.454,122.956,4
4v7DgEMw6EvYyuQ4eWFD9l,"6aX6KqXgEcARRHwvWxHcFW,5pWUVnrc1y0FpWZ6VCy0Hg",What If (I Told You I Like You),What If (I Told You I Like You),"Johnny Orlando,kenzie",5/18/2018,219186,67,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-03T12:31:09Z,"boy pop,canadian pop,singer-songwriter pop,social media pop",0.735,0.584,1,-5.047,1,0.14,0.189,0,0.125,0.395,93.016,4
561jH07mF1jHuk7KlaeF0s,7dGJo4pcD2V6oG8kP0tJRR,Mockingbird,Encore (Deluxe Version),Eminem,11/12/2004,250760,89,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-06T02:26:34Z,"detroit hip hop,hip hop,rap",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
73vIOb4Q7YN6HeJTbscRx5,"6TLwD7HPWuiOzvXEa3oCNe,3t5xRXzsuZmMDkQzgOX35S",Miss You,Miss You,"Oliver Tree,Robin Schulz",8/5/2022,206000,84,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-06T02:27:25Z,"alternative hip hop,deep euro house,deep house,edm,german dance,pop dance,tropical house",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4
4QNpBfC0zvjKqPJcyqBy9W,"0TnOYISbd1XYRBk9myaseg,21E3waRsmPlU7jZsS13rcj,4D75GcNG95ebPtNvoNVXhz,1ruutHJcECI7cos2n5TqpO","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),"Pitbull,Ne-Yo,AFROJACK,Nayer",6/17/2011,252306,84,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T02:08:30Z,"dance pop,miami hip hop,pop,r&b,urban contemporary,big room,dutch house,edm,electro house,pop dance,deep dance pop",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
0l0CvurVUrr2w3Jj1hOVFc,6JL8zeS1NmiOftqZTRgdTz,NO,Thank You (Deluxe Version),Meghan Trainor,5/12/2017,213506,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T02:14:23Z,"hip pop,pop",0.557,0.803,1,-3.599,0,0.213,0.0124,0.00000161,0.737,0.657,92.134,4
1Qrg8KqiBpW07V7PNxwwwL,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill,SOS,SZA,12/8/2022,153946,92,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:53:34Z,"pop,r&b,rap",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
5odlY52u43F5BjByhxg7wg,164Uj4eKjl6zTBKfJLFKKK,golden hour,this is what ____ feels like (Vol. 1-4),JVKE,9/23/2022,209259,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:53:46Z,"modern indie pop,pov: indie,singer-songwriter pop",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
6AQbmUe0Qwf5PZnt4HmTXv,"78rUTD7y6Cy67W1RVzYs7t,3LZZPxNDGDFVSIPqf4JuEf",Boy's a Liar Pt. 2,Boy's a liar Pt. 2,"PinkPantheress,Ice Spice",2/3/2023,131013,90,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:54:06Z,"bedroom pop,bronx drill",0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4
27ZZdyTSQWI7Cug2d2PkqV,2qAwMsiIjTzlmfAkXKvhVA,BILLIE EILISH.,BILLIE EILISH.,Armani White,5/19/2022,99282,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:54:40Z,indie hip hop,0.9,0.509,1,-6.647,1,0.257,0.115,0.00000167,0.0937,0.765,100.007,4
1cKHdTo9u0ZymJdPGSh6nq,"1Xyo4u8uXC1ZmMpatF05PJ,3hteYQFiMFbJY7wS0xDymP",I Was Never There,"My Dear Melancholy,","The Weeknd,Gesaffelstein",3/30/2018,241066,87,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:54:50Z,"canadian contemporary r&b,canadian pop,pop,dark clubbing,electro trash",0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4
6UN73IYd0hZxLi8wFPMQij,6AMd49uBDJfhf30Ak2QR5s,Players,Players,Coi Leray,11/30/2022,139560,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:55:02Z,"new jersey underground rap,trap queen",0.954,0.516,6,-5.817,1,0.16,0.03,0.00000754,0.0504,0.624,105.001,4
4C6Uex2ILwJi9sZXRdmqXp,0hCNtLu0JehylgoiP8L4Gh,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,8/12/2022,170977,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:55:25Z,"hip pop,pop,queens hip hop,rap",0.95,0.891,2,-2.653,1,0.241,0.0645,0.0000177,0.309,0.912,133.01,4
53jnnqFSRGMDB9ADrNriCA,1HY2Jd0NmPuamShAr6KMms,Bloody Mary,Born This Way (International Special Edition Version),Lady Gaga,5/23/2011,244760,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:55:34Z,"art pop,dance pop,pop",0.591,0.637,9,-6.365,0,0.03,0.0107,0.00000195,0.113,0.432,99.998,4
71mHO4fFmS2Xu5XxZbcRND,7bXgB6jMjp9ATFy66eO08Z,Under The Influence (Body Language),Under The Influence,Chris Brown,9/6/2022,148750,68,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:55:43Z,"pop rap,r&b,rap",0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4
6G8xvLFNkXy3HM5EbQI6c8,4KJ6jujcNPzOyhdNoiNftp,sail away,sail away,lovelytheband,6/24/2022,179000,60,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:55:51Z,"modern alternative rock,pov: indie",0.743,0.835,2,-4.655,1,0.029,0.25,0,0.0912,0.955,120.019,4
78Sw5GDo6AlGwTwanjXbGh,5y8tKLUfMvliMe8IKamR32,Here With Me,Here With Me,d4vd,9/22/2022,242484,56,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:56:03Z,"bedroom pop,bedroom r&b",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
1PckUlxKqWQs3RlWXVBLw3,56oDRnqbIiwx4mymNEv7dS,About Damn Time,About Damn Time,Lizzo,4/14/2022,191822,79,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:56:20Z,"escape room,minnesota hip hop,pop,trap queen",0.836,0.743,10,-6.305,0,0.0656,0.0995,0,0.335,0.722,108.966,4
39JofJHEtg8I4fSyo7Imft,"4XC335ouK6pXyq4QiIb8bP,6uJ51uV5rYzu1MJkC4CceI",B.O.T.A. (Baddest Of Them All) - Edit,B.O.T.A. (Baddest Of Them All),"Eliza Rose,Interplanetary Criminal",8/12/2022,226626,80,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:56:52Z,"house,breaks,experimental house",0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,4
1rDQ4oMwGJI7B4tovsBOxc,2LIk90788K0zvyj2JJVwkJ,First Class,First Class,Jack Harlow,4/8/2022,173947,22,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:57:00Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.905,0.563,8,-6.135,1,0.102,0.0254,0.00000971,0.113,0.324,106.998,4
58HvfVOeJY7lUuCqF0m3ly,67MNhiAICFY6Pwc2YxCO0K,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,1/10/2020,184447,85,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:57:08Z,alt z,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3
7DbdUf8aHSYoliSjO6LZv6,7I3bkknknQkIiatWiupQgD,"Sex, Drugs, Etc.",Chit Chat,Beach Weather,11/4/2016,196784,83,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:57:18Z,,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4
2xJCMIJfcNYDc5iR0sAm2O,6M2wZ9GZgrQXHCFfjv46we,New Rules,Dua Lipa (Complete Edition),Dua Lipa,2015,209320,61,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:58:24Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
7InzQLR47Yhmyd9FIQUnUP,"7DMveApC7UnC2NPfPvlHSU,3pcGjcfEW3YD2Hfk6tDR5S,6S2OmqARrzebs0tKUEyXyp",No Promises (feat. Demi Lovato) - Ashworth Remix,No Promises (feat. Demi Lovato) [Remixes],"Cheat Codes,Ashworth,Demi Lovato",6/9/2017,199338,54,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-09T21:58:32Z,"edm,pop,pop dance,la pop,post-teen pop",0.651,0.642,10,-7.095,1,0.0656,0.429,0,0.187,0.55,121.048,4
3eJYl23OMLKd3HR4VcqGZh,47SxJ59gTjhzswBGMkwWfz,Give Me Promiscuous (TikTok Mashup) - Remix,Give Me Promiscuous (TikTok Mashup) [Remix],ROSE BEAT,3/15/2023,180288,55,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-10T02:38:14Z,,0.94,0.947,1,-5.247,1,0.0868,0.128,0.00000518,0.166,0.782,118.026,4
0GamKm5LCEwxFh8p2VWvnq,4LZrB16vINsCHc28cE6oQo,Bye,Bye,Aditya Bhardwaj,12/2/2022,174285,51,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-12T17:46:07Z,desi pop,0.581,0.822,6,-7.853,1,0.115,0.0404,0.0000681,0.0772,0.471,168.063,4
4XxfOvudrnBRdlgzEaq1sd,2FKWNmZWDBZR4dE5KX4plR,Born to Shine,G.O.A.T.,Diljit Dosanjh,7/29/2020,213333,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-17T12:43:57Z,"filmi,modern bollywood,punjabi pop",0.745,0.826,6,-4.339,0,0.0866,0.357,0,0.302,0.674,90.149,4
46QbY78ha62aiu6gBgC7lS,2FKWNmZWDBZR4dE5KX4plR,G.O.A.T.,G.O.A.T.,Diljit Dosanjh,7/29/2020,223636,67,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-17T21:44:52Z,"filmi,modern bollywood,punjabi pop",0.544,0.917,1,-3.403,0,0.259,0.00313,0,0.26,0.686,176.068,4
7EiZI6JVHllARrX9PUvAdX,"1RyvyyTE3xzB2ZywiAwp0i,1Xyo4u8uXC1ZmMpatF05PJ",Low Life (feat. The Weeknd),EVOL,"Future,The Weeknd",4/13/2016,313546,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-18T03:51:11Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian contemporary r&b,canadian pop,pop",0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,4
3orEOtd8CPL8GFlpRpKuoE,1Xyo4u8uXC1ZmMpatF05PJ,Faith,After Hours,The Weeknd,3/20/2020,283226,72,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-18T03:51:23Z,"canadian contemporary r&b,canadian pop,pop",0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946,4
6XHVuErjQ4XNm6nDPVCxVX,"7bXgB6jMjp9ATFy66eO08Z,3TVXtAsR1Inumwj472S9r4",No Guidance (feat. Drake),Indigo,"Chris Brown,Drake",6/28/2019,260640,79,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-18T22:03:53Z,"pop rap,r&b,rap,canadian hip hop,canadian pop,hip hop",0.696,0.454,1,-6.756,0,0.153,0.123,0,0.155,0.136,92.928,4
27NV2KxoQ8WuLMqlTDI61F,"1Xyo4u8uXC1ZmMpatF05PJ,23fqKkggKUBHNkbKtXEls4",Often - Kygo Remix,Often (Kygo Remix),"The Weeknd,Kygo",4/7/2015,234400,67,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-22T22:59:04Z,"canadian contemporary r&b,canadian pop,pop,edm,pop dance,tropical house",0.523,0.491,7,-9.876,0,0.0491,0.123,0,0.331,0.408,80.156,4
2p6Fh5ruk8YUaO43huubHW,"0jUQSUOcM7lxVn5eVGTkzQ,5LHRHt1k9lMyONurDHEdrp",Collide (Sped Up Remix),Dark Side,"Justine Skye,Tyga",1/31/2023,221168,76,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-23T20:15:16Z,"pop r&b,r&b,hip hop,pop rap,rap,trap",0.362,0.432,2,-9.359,0,0.112,0.0882,0,0.264,0.256,81.29,4
5IgjP7X4th6nMNDh4akUHb,7bXgB6jMjp9ATFy66eO08Z,Under The Influence,Indigo (Extended),Chris Brown,10/4/2019,184613,88,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-23T20:15:38Z,"pop rap,r&b,rap",0.733,0.69,9,-5.529,0,0.0427,0.0635,0.00000118,0.105,0.31,116.992,4
7K2IeEefMiK8sDL8RBvXw2,3r17AfJCCUqC9Lf0OAc73G,London Bridge,The Dutchess,Fergie,9/13/2006,241306,62,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-27T03:02:54Z,"dance pop,pop",0.769,0.609,1,-5.894,1,0.357,0.216,0,0.166,0.633,90.951,4
194AR5lvcXIqGoPbGttnG9,"6QSOpFwMSqDj21HVu34Wm1,51U1llIay9sKYGWqp76q5U",No Lie (Sped Up) - Remix,No Lie (Sped Up) [Remix],"Xanemusic,NVBR",4/1/2023,176319,50,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-27T03:03:47Z,sped up,0.743,0.957,1,-3.232,0,0.11,0.0404,0,0.134,0.787,127.551,4
7FbrGaHYVDmfr7KoLIZnQ7,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,The Beginning: Cupid,FIFTY FIFTY,2/24/2023,174253,93,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-27T12:06:34Z,k-pop girl group,0.783,0.592,11,-8.332,0,0.0331,0.435,0.00000415,0.347,0.726,120.018,4
0yLdNVWF3Srea0uzk55zFn,5YGY8feqx7naU7z4HrwZM6,Flowers,Flowers,Miley Cyrus,1/13/2023,200454,78,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-27T12:49:24Z,pop,0.707,0.681,0,-4.325,1,0.0668,0.0632,0.00000515,0.0322,0.646,117.999,4
3RauEVgRgj1IuWdJ9fDs70,06HL4z0CvFAxyc27GXpf02,The Man,Lover,Taylor Swift,8/23/2019,190360,86,spotify:user:i5xmc431rymuesehhxjn3u4tx,2023-04-27T12:49:31Z,pop,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4
